University Admission year,Gender,Age,H.S.C passing year,Program,Current Semester,Do you have meritorious scholarship ?,Do you use University transportation?,How many hour do you study daily?,How many times do you seat for study in a day?,What is your preferable learning mode?,Do you use smart phone?,Do you have personal Computer?,How many hour do you spent daily in social media?,Status of your English language proficiency,Average attendance on class,Did you ever fall in probation?,Did you ever got suspension?,Do you attend in teacher consultancy for any kind of academical problems?,What are the skills do you have ?,How many hour do you spent daily on your skill development?,What is you interested area?,What is your relationship status?,Are you engaged with any co-curriculum activities?,With whom you are living with?,Do you have any health issues?,What was your previous SGPA?,Do you have any physical disabilities?,What is your current CGPA?,How many Credit did you have completed?,What is your monthly family income?
2022,Male,20,2021,BCSE,8,No,No,5,3,Offline,Yes,Yes,8,Advance,100,No,No,Yes,Programming,3,UI/UX,Single,Yes,Bachelor,Yes,2.45,No,3.68,124,87000
2018,Male,25,2018,BCSE,11,No,No,2,2,Offline,Yes,Yes,2,Intermediate,100,No,No,Yes,Web development,2,Software,Married,Yes,Family,No,1.56,No,2.66,143,88000
2020,Female,25,2019,BCSE,11,No,No,3,1,Offline,Yes,Yes,3,Advance,100,Yes,No,No,Web development,2,Software,Single,Yes,Bachelor,No,1.60,No,2.68,143,88000
2020,Female,20,2020,BCSE,11,No,No,2,2,Online,Yes,Yes,3,Advance,56,Yes,No,No,Programming,2,UI/UX,Relationship,No,Bachelor,No,1.81,No,2.89,144,88000
2021,Female,20,2021,BCSE,7,No,No,3,3,Offline,Yes,Yes,2,Intermediate,100,Yes,No,Yes,Artificial Intelligence,5,Software,Married,No,Family,No,1.76,No,2.81,96,88000
2020,Female,21,2020,BCSE,10,No,No,2,1,Offline,Yes,Yes,2,Basic,86,Yes,No,Yes,Artificial Intelligence,4,Data Science,Single,No,Bachelor,No,1.57,No,2.65,135,89000
2020,Male,24,2019,BCSE,10,No,No,3,2,Offline,Yes,Yes,5,Advance,100,No,No,No,Networking,2,Hardware,Single,Yes,Bachelor,No,2.05,No,3.45,85,90000
2021,Male,20,2020,BCSE,9,No,No,3,2,Offline,Yes,Yes,1,Advance,67,Yes,No,No,Programming,2,UI/UX,Single,No,Family,No,2.38,No,3.47,130,90000
2021,Female,20,2020,BCSE,8,No,No,2,2,Offline,Yes,No,2,Advance,100,Yes,No,No,Programming,1,UI/UX,Relationship,Yes,Family,No,2.67,No,3.73,93,90000
2022,Male,22,2021,BCSE,6,No,No,3,1,Offline,Yes,Yes,2,Intermediate,100,No,No,Yes,Web development,2,Software,Single,No,Bachelor,No,1.56,No,2.67,71,90000
2021,Male,20,2020,BCSE,9,No,No,2,2,Offline,Yes,Yes,3,Advance,100,Yes,No,Yes,Networking,1,Hardware,Relationship,Yes,Family,No,1.91,No,2.96,109,94000
2020,Male,24,2017,BCSE,9,No,No,3,2,Online,Yes,Yes,2,Intermediate,70,Yes,No,No,Networking,2,UI/UX,Relationship,Yes,Family,Yes,1.89,No,3.18,113,95000
2021,Female,20,2019,BCSE,7,No,No,4,2,Offline,Yes,Yes,6,Advance,100,No,No,No,Web development,1,UI/UX,Single,No,Family,No,2.76,No,3.88,109,95000
2020,Female,23,2019,BCSE,11,No,No,3,1,Offline,Yes,Yes,3,Intermediate,100,Yes,No,No,Programming,2,Software,Relationship,Yes,Bachelor,No,2.76,No,3.84,144,96000
2022,Male,20,2021,BCSE,6,Yes,No,5,3,Offline,Yes,Yes,2,Advance,76,Yes,No,No,Programming,1,UI/UX,Relationship,Yes,Bachelor,No,2.70,No,3.87,78,97000
2019,Male,22,2019,BCSE,11,No,Yes,2,1,Offline,Yes,Yes,3,Intermediate,100,No,No,No,Programming,2,UI/UX,Single,No,Family,No,2.56,No,3.64,143,98000
2022,Male,20,2020,BCSE,5,No,No,1,1,Online,Yes,Yes,2,Intermediate,78,Yes,No,Yes,Networking,1,Hardware,Relationship,No,Family,No,1.81,No,2.84,71,98000
2020,Male,24,2018,BCSE,8,No,No,2,2,Offline,Yes,Yes,8,Basic,98,No,No,No,Networking,3,Hardware,Single,No,Family,Yes,2.53,No,3.36,76,100000
2019,Female,23,2019,BCSE,5,No,No,2,1,Offline,Yes,Yes,7,Basic,90,Yes,No,Yes,Networking,2,Hardware,Single,Yes,Bachelor,No,2.54,No,3.57,84,100000
2019,Female,22,2019,BCSE,6,No,No,4,2,Offline,Yes,Yes,4,Intermediate,80,No,No,Yes,Programming,1,Software,Single,Yes,Family,No,2.45,No,3.50,16,100000
2020,Female,21,2020,BCSE,8,Yes,Yes,8,3,Offline,Yes,Yes,2,Advance,100,No,No,No,Networking,4,UI/UX,Single,No,Family,No,2.91,No,4.00,97,100000
2022,Male,20,2021,BCSE,6,No,No,1,2,Offline,Yes,Yes,2,Intermediate,54,No,No,Yes,Networking,4,Hardware,Married,Yes,Family,No,2.67,No,3.77,78,100000
2019,Female,22,2018,BCSE,11,No,No,5,3,Offline,Yes,Yes,8,Intermediate,77,No,No,Yes,Machine Learning,2,Software,Single,No,Bachelor,No,2.33,No,3.88,144,110000
2021,Male,24,2019,BCSE,10,No,No,1,2,Online,Yes,Yes,3,Basic,100,Yes,No,No,Networking,4,Hardware,Married,Yes,Family,No,2.87,No,3.91,140,110000
2020,Female,20,2020,BCSE,10,No,No,3,2,Online,Yes,No,9,Advance,100,No,No,No,Artificial Intelligence,4,Hardware,Relationship,Yes,Bachelor,No,2.09,No,3.23,119,110000
2020,Female,25,2018,BCSE,9,No,No,2,3,Online,Yes,Yes,3,Intermediate,77,Yes,No,Yes,Networking,2,Hardware,Married,Yes,Family,No,1.67,No,2.73,124,112000
2022,Female,20,2021,BCSE,5,No,No,1,1,Online,Yes,Yes,10,Intermediate,45,Yes,No,No,Cyber security,1,Data Science,Relationship,Yes,Family,No,1.15,No,2.39,75,112000
2022,Female,21,2021,BCSE,5,No,No,2,2,Offline,Yes,Yes,3,Advance,100,Yes,No,Yes,Web development,4,Software,Married,No,Family,No,2.56,No,3.64,68,113000
2021,Male,20,2020,BCSE,7,No,No,3,2,Offline,Yes,No,3,Basic,100,No,No,No,Programming,3,Software,Single,No,Bachelor,No,1.99,No,2.94,88,120000
2023,Female,19,2021,BCSE,2,Yes,No,6,4,Offline,Yes,Yes,4,Intermediate,100,No,Yes,No,Cyber security,3,Data Science,Single,Yes,Bachelor,No,2.78,No,3.80,29,120000
2020,Male,20,2019,BCSE,10,No,No,3,2,Offline,Yes,Yes,7,Intermediate,100,No,No,No,Cyber security,1,Hardware,Relationship,Yes,Bachelor,No,2.21,No,3.30,137,122000
2020,Male,20,2020,BCSE,11,No,No,3,3,Offline,Yes,Yes,3,Advance,100,No,No,No,Artificial Intelligence,1,Data Science,Relationship,No,Bachelor,No,1.46,No,2.51,143,122000
2020,Male,20,2020,BCSE,10,Yes,No,2,2,Offline,Yes,Yes,2,Intermediate,64,Yes,No,No,Networking,4,Hardware,Single,No,Bachelor,Yes,2.67,No,3.78,136,127000
2020,Male,21,2018,BCSE,9,No,No,5,3,Online,Yes,No,7,Intermediate,100,No,No,Yes,Networking,2,Hardware,Single,No,Bachelor,No,2.32,No,3.78,123,130000
2022,Female,21,2020,BCSE,4,No,No,4,2,Offline,Yes,Yes,7,Intermediate,79,No,No,No,Artificial Intelligence,3,Hardware,Married,Yes,Family,No,2.22,No,3.41,59,133000
2022,Female,20,2020,BCSE,3,No,No,4,2,Offline,Yes,Yes,7,Intermediate,80,No,No,Yes,Programming,1,UI/UX,Single,No,Bachelor,No,1.88,No,2.97,29,140000
2020,Male,20,2020,BCSE,10,No,No,2,1,Online,Yes,Yes,3,Basic,73,Yes,No,No,Networking,2,Hardware,Married,No,Bachelor,No,1.45,No,2.52,135,140000
2020,Male,25,2018,BCSE,9,No,No,3,1,Offline,Yes,Yes,2,Advance,87,Yes,No,No,Networking,4,Hardware,Single,Yes,Family,No,1.54,No,2.62,121,144000
2021,Male,20,2020,BCSE,8,No,No,3,3,Offline,Yes,Yes,3,Intermediate,100,No,No,Yes,Networking,1,Hardware,Single,Yes,Family,No,2.78,No,3.86,89,145000
2019,Male,21,2018,BCSE,11,No,No,2,2,Offline,Yes,Yes,3,Intermediate,80,No,No,No,Programming,4,UI/UX,Single,No,Bachelor,No,2.10,No,3.41,139,150000
2020,Male,24,2019,BCSE,11,No,No,5,3,Offline,Yes,No,2,Advance,100,Yes,No,Yes,Networking,1,Hardware,Single,No,Family,No,2.57,No,3.63,144,150000
2022,Female,19,2021,BCSE,4,No,No,2,2,Offline,Yes,Yes,4,Intermediate,100,No,No,No,Artificial Intelligence,1,Software,Relationship,Yes,Family,No,2.44,No,3.59,68,155000
2019,Male,23,2019,BCSE,10,No,No,3,1,Online,Yes,Yes,2,Basic,78,Yes,Yes,No,Networking,1,Hardware,Married,No,Family,No,1.67,No,2.77,139,160000
2021,Female,21,2020,BCSE,6,No,No,3,3,Online,Yes,Yes,5,Advance,100,No,No,No,Artificial Intelligence,1,Hardware,Relationship,Yes,Bachelor,No,1.55,No,2.61,92,165000
2021,Female,20,2020,BCSE,9,No,No,2,1,Offline,Yes,Yes,2,Intermediate,100,Yes,No,No,Cyber security,1,Data Science,Single,Yes,Family,Yes,2.34,No,3.42,103,165000
2021,Male,20,2020,BCSE,7,No,No,2,1,Offline,Yes,Yes,6,Basic,80,Yes,No,No,Web development,2,Hardware,Single,Yes,Family,No,1.54,No,2.95,90,169000
2020,Male,21,2020,BCSE,5,No,No,4,3,Offline,Yes,Yes,5,Basic,70,No,No,Yes,Web development,2,Software,Relationship,No,Family,No,2.00,No,3.03,71,170000
2020,Female,21,2018,BCSE,9,No,No,2,1,Online,Yes,Yes,10,Intermediate,50,Yes,No,Yes,Cyber security,2,Hardware,Relationship,No,Family,No,1.35,No,2.66,105,200000
2020,Female,20,2019,BCSE,7,No,No,6,5,Offline,Yes,Yes,3,Basic,100,No,No,Yes,Programming,4,Software,Single,No,Family,No,2.64,Yes,3.34,70,200000
2020,Female,22,2019,BCSE,9,No,No,3,4,Offline,Yes,Yes,8,Intermediate,50,Yes,No,No,Cyber security,1,UI/UX,Relationship,No,Bachelor,No,1.70,No,3.00,95,200000
2020,Female,22,2019,BCSE,10,No,No,3,2,Online,Yes,Yes,7,Intermediate,88,No,No,No,Web development,5,Networking,Relationship,No,Family,No,2.90,No,3.93,125,200000
2020,Female,21,2020,BCSE,10,No,No,5,2,Offline,Yes,Yes,6,Advance,80,No,No,Yes,Programming,3,UI/UX,Single,No,Bachelor,No,1.90,No,3.10,99,200000
2020,Male,22,2019,BCSE,10,No,No,3,2,Offline,Yes,Yes,9,Intermediate,75,No,No,No,Cyber security,2,Hardware,Single,No,Bachelor,No,2.01,No,3.08,126,250000
2021,Female,20,2021,BCSE,7,Yes,No,5,4,Offline,Yes,Yes,2,Advance,100,No,No,Yes,Programming,4,UI/UX,Single,No,Family,No,2.33,No,3.89,104,277000
2020,Male,20,2020,BCSE,7,Yes,Yes,6,2,Online,Yes,Yes,4,Advance,70,No,No,No,Programming,3,Software,Single,No,Family,No,1.60,No,2.90,30,20000
2020,Male,23,2019,BCSE,11,Yes,Yes,4,2,Online,Yes,Yes,3,Intermediate,96,No,No,No,Networking,3,Data Science,Single,No,Family,No,2.67,No,3.40,140,30000
2022,Male,21,2021,BCSE,5,No,Yes,2,1,Online,Yes,Yes,1,Intermediate,95,No,No,Yes,Web development,4,Software,Single,Yes,Bachelor,No,1.05,No,2.80,18,30000
2022,Female,21,2021,BCSE,6,No,Yes,7,2,Offline,Yes,No,3,Advance,100,Yes,No,Yes,Programming,2,UI/UX,Relationship,Yes,Bachelor,No,1.47,No,2.54,88,32000
2022,Male,23,2020,BCSE,5,No,Yes,2,2,Offline,Yes,Yes,1,Basic,100,Yes,No,Yes,Programming,3,Software,Single,Yes,Bachelor,No,1.58,Yes,1.42,14,35000
2021,Male,23,2020,BCSE,5,No,Yes,6,2,Offline,Yes,Yes,4,Basic,90,No,No,No,Web development,5,Software,Single,Yes,Bachelor,No,2.45,No,2.39,40,35000
2021,Male,19,2021,BCSE,8,No,Yes,3,3,Online,Yes,Yes,2,Advance,89,No,No,No,Cyber security,4,Data Science,Single,No,Family,No,1.87,No,2.80,136,35000
2020,Male,21,2019,BCSE,9,No,Yes,3,2,Online,Yes,Yes,8,Intermediate,70,No,No,No,Programming,1,Software,Single,No,Family,No,2.33,No,3.47,128,37000
2020,Male,24,2019,BCSE,11,No,Yes,1,3,Offline,Yes,Yes,2,Advance,100,Yes,No,No,Cyber security,2,Data Science,Relationship,No,Bachelor,No,2.90,No,3.92,144,37000
2021,Female,19,2021,BCSE,6,No,Yes,3,1,Offline,Yes,Yes,5,Advance,60,Yes,No,No,Cyber security,3,Data Science,Single,No,Bachelor,No,1.78,No,2.63,97,37000
2020,Female,21,2019,BCSE,11,No,Yes,4,2,Offline,Yes,Yes,7,Advance,100,No,No,No,Cyber security,2,Software,Single,No,Family,No,2.77,No,3.91,139,38000
2021,Female,22,2021,BCSE,7,No,Yes,4,2,Offline,Yes,Yes,5,Advance,100,No,No,No,Cyber security,2,Hardware,Relationship,No,Family,No,1.98,No,3.03,111,39000
2020,Male,23,2018,BCSE,11,No,Yes,5,2,Online,Yes,Yes,11,Basic,35,No,No,Yes,Programming,2,Software,Relationship,Yes,Bachelor,No,1.43,No,2.65,107,40000
2021,Male,20,2020,BCSE,9,Yes,Yes,5,2,Offline,Yes,Yes,3,Advance,100,No,No,No,Cyber security,3,Software,Single,No,Family,No,2.77,No,3.96,129,42000
2020,Female,20,2020,BCSE,11,Yes,Yes,2,2,Online,Yes,Yes,3,Advance,43,Yes,No,No,Networking,4,Hardware,Married,No,Family,No,2.81,No,3.90,144,43000
2020,Female,21,2019,BCSE,11,No,Yes,3,1,Online,Yes,Yes,3,Intermediate,70,No,No,No,Programming,2,Software,Relationship,No,Bachelor,Yes,2.10,No,3.20,137,45000
2020,Female,25,2019,BCSE,11,No,Yes,2,2,Offline,Yes,Yes,2,Intermediate,67,Yes,No,No,Machine Learning,4,Data Science,Relationship,Yes,Bachelor,No,1.87,No,2.92,144,45000
2022,Female,22,2020,BCSE,5,Yes,Yes,1,2,Offline,Yes,Yes,7,Intermediate,100,No,No,Yes,Programming,1,Software,Single,Yes,Family,Yes,2.58,No,3.74,39,45000
2021,Female,22,2021,BCSE,6,No,Yes,3,1,Offline,Yes,Yes,7,Intermediate,80,Yes,No,Yes,Cyber security,2,Hardware,Relationship,No,Bachelor,No,1.77,No,2.82,109,45000
2018,Male,24,2018,BCSE,11,No,Yes,3,1,Offline,Yes,Yes,7,Intermediate,88,Yes,No,Yes,Artificial Intelligence,3,Hardware,Single,No,Family,No,2.16,No,3.33,143,46000
2020,Female,23,2018,BCSE,11,Yes,Yes,1,1,Offline,Yes,No,2,Advance,100,No,No,No,Programming,3,Hardware,Single,Yes,Family,Yes,2.53,No,3.81,132,50000
2022,Male,23,2020,BCSE,8,No,Yes,3,2,Offline,Yes,Yes,3,Advance,98,No,No,Yes,Web development,2,Software,Relationship,No,Family,No,2.75,No,3.64,18,50000
2020,Female,20,2020,BCSE,9,No,Yes,3,2,Online,Yes,Yes,7,Advance,70,No,No,Yes,Web development,1,UI/UX,Single,Yes,Family,No,2.01,No,3.15,131,50000
2021,Female,20,2020,BCSE,9,Yes,Yes,3,2,Online,Yes,Yes,3,Intermediate,76,No,No,Yes,Artificial Intelligence,3,Hardware,Single,Yes,Family,No,2.77,No,3.80,129,50000
2019,Female,22,2018,BCSE,11,No,Yes,5,3,Online,Yes,Yes,11,Intermediate,80,No,No,No,Web development,2,UI/UX,Single,No,Bachelor,No,2.04,No,3.16,143,51000
2021,Male,20,2020,BCSE,7,Yes,Yes,5,3,Online,Yes,Yes,4,Intermediate,55,No,No,Yes,Cyber security,2,Data Science,Single,No,Family,No,2.01,No,3.13,101,51000
2021,Female,20,2020,BCSE,8,No,Yes,3,2,Online,Yes,Yes,3,Basic,24,No,No,Yes,Programming,4,UI/UX,Relationship,Yes,Bachelor,No,1.87,No,2.93,117,52000
2020,Male,24,2019,BCSE,10,Yes,Yes,6,2,Offline,Yes,Yes,3,Advance,100,No,No,No,Cyber security,1,Data Science,Married,Yes,Family,No,2.02,No,3.11,134,53000
2021,Male,21,2021,BCSE,9,No,Yes,3,2,Offline,Yes,Yes,6,Intermediate,70,No,No,Yes,Programming,2,UI/UX,Relationship,Yes,Bachelor,No,1.98,No,2.97,105,53000
2020,Male,21,2019,BCSE,9,No,Yes,4,2,Online,Yes,Yes,5,Advance,100,No,No,No,Cyber security,1,Software,Single,Yes,Family,No,2.56,No,3.79,132,55000
2019,Male,23,2019,BCSE,11,No,Yes,3,1,Online,Yes,Yes,2,Intermediate,100,Yes,No,No,Networking,1,Hardware,Married,Yes,Family,No,1.54,No,2.66,136,55000
2020,Male,23,2019,BCSE,11,No,Yes,3,3,Offline,Yes,Yes,1,Intermediate,100,No,No,No,Programming,1,Software,Single,Yes,Bachelor,No,1.56,No,2.65,143,55000
2022,Female,20,2020,BCSE,6,No,Yes,3,2,Offline,Yes,Yes,3,Basic,30,No,No,Yes,Networking,1,Hardware,Relationship,Yes,Family,No,1.88,No,2.98,77,55000
2020,Male,22,2020,BCSE,10,No,Yes,1,2,Offline,Yes,No,2,Intermediate,100,No,No,No,Web development,2,Data Science,Single,No,Bachelor,Yes,2.76,No,3.80,136,55000
2022,Female,20,2021,BCSE,4,No,Yes,3,2,Offline,Yes,Yes,2,Intermediate,85,No,No,Yes,Programming,2,Data Science,Single,Yes,Bachelor,No,1.56,No,2.97,67,55000
2019,Female,21,2018,BCSE,10,No,Yes,1,1,Online,Yes,Yes,9,Intermediate,57,Yes,No,No,Cyber security,1,Hardware,Relationship,Yes,Bachelor,Yes,1.24,No,2.35,137,56000
2020,Female,21,2019,BCSE,10,No,Yes,5,2,Online,Yes,Yes,4,Advance,90,No,No,Yes,Machine Learning,2,Software,Single,Yes,Family,No,1.95,No,2.92,139,58000
2021,Female,21,2021,BCSE,9,No,Yes,1,1,Offline,Yes,Yes,2,Advance,50,Yes,No,No,Cyber security,2,Data Science,Married,Yes,Family,Yes,1.65,No,2.70,139,59000
2018,Female,24,2016,BCSE,8,No,Yes,3,2,Online,Yes,Yes,8,Intermediate,89,Yes,No,No,Networking,1,Data Science,Married,No,Family,No,1.11,No,2.35,95,60000
2020,Female,24,2018,BCSE,9,No,Yes,1,2,Offline,Yes,Yes,8,Intermediate,70,No,No,No,Networking,2,Hardware,Single,No,Bachelor,No,1.71,No,2.82,118,60000
2020,Male,23,2019,BCSE,11,Yes,Yes,4,2,Online,Yes,Yes,5,Intermediate,95,Yes,No,Yes,Networking,5,Data Science,Relationship,Yes,Bachelor,No,1.33,No,2.99,104,60000
2021,Female,20,2020,BCSE,9,No,Yes,2,1,Offline,Yes,No,3,Intermediate,100,Yes,No,Yes,Artificial Intelligence,2,Data Science,Relationship,Yes,Bachelor,No,2.56,No,3.63,106,60000
2022,Male,22,2022,BCSE,3,Yes,Yes,4,2,Offline,Yes,Yes,3,Intermediate,100,No,No,No,Web development,2,UI/UX,Single,No,Bachelor,No,2.81,No,3.97,51,60000
2020,Female,21,2020,BCSE,10,Yes,Yes,2,1,Offline,Yes,Yes,1,Advance,100,No,No,No,Artificial Intelligence,1,Software,Relationship,No,Bachelor,No,2.73,No,3.81,135,61000
2021,Female,19,2021,BCSE,6,No,Yes,7,3,Offline,Yes,Yes,3,Intermediate,89,No,No,No,Programming,1,UI/UX,Relationship,No,Family,No,1.88,No,2.90,132,64000
2022,Male,23,2020,BCSE,5,Yes,Yes,2,3,Online,Yes,Yes,3,Basic,90,No,No,No,Networking,3,Hardware,Single,Yes,Family,No,2.33,No,3.68,43,65000
2019,Male,24,2018,BCSE,11,No,Yes,3,2,Online,Yes,Yes,5,Intermediate,100,No,No,Yes,Web development,2,Software,Single,No,Bachelor,Yes,2.22,No,3.45,132,66000
2021,Male,20,2020,BCSE,9,No,Yes,2,1,Offline,Yes,Yes,3,Advance,45,No,No,No,Networking,2,Hardware,Single,No,Bachelor,No,1.45,No,2.53,117,66000
2022,Female,20,2021,BCSE,5,No,Yes,4,2,Online,Yes,Yes,3,Intermediate,100,No,No,No,Programming,1,Software,Single,Yes,Bachelor,Yes,1.76,No,2.82,62,66000
2022,Female,20,2021,BCSE,5,Yes,Yes,5,3,Offline,Yes,Yes,3,Intermediate,100,No,No,Yes,Web development,2,Software,Single,Yes,Family,Yes,2.66,No,3.79,58,67000
2020,Female,25,2019,BCSE,11,No,Yes,2,2,Offline,Yes,Yes,2,Intermediate,43,Yes,No,Yes,Networking,2,Hardware,Relationship,Yes,Bachelor,No,2.55,No,3.60,143,68000
2020,Female,21,2020,BCSE,11,No,Yes,4,2,Offline,Yes,Yes,3,Intermediate,87,No,No,Yes,Networking,4,Hardware,Married,No,Family,No,2.71,No,3.78,143,68000
2022,Female,20,2021,BCSE,5,No,Yes,3,1,Offline,Yes,Yes,8,Intermediate,88,No,No,No,Web development,3,UI/UX,Relationship,No,Bachelor,Yes,2.22,No,3.19,87,68000
2021,Male,21,2021,BCSE,4,No,Yes,1,1,Online,Yes,Yes,7,Intermediate,80,Yes,Yes,No,Machine Learning,1,Software,Relationship,Yes,Bachelor,No,1.95,No,2.88,43,68000
2021,Female,22,2018,BCSE,6,Yes,Yes,2,2,Online,Yes,Yes,1,Intermediate,100,No,No,Yes,Web development,1,Data Science,Single,No,Family,No,2.77,No,3.56,56,70000
2019,Male,21,2018,BCSE,8,Yes,Yes,7,2,Offline,Yes,Yes,2,Advance,100,No,No,No,Machine Learning,2,Hardware,Single,Yes,Bachelor,No,2.75,No,3.93,125,70000
2021,Female,21,2020,BCSE,6,Yes,Yes,6,2,Offline,Yes,Yes,6,Intermediate,100,No,No,Yes,Networking,6,Software,Single,No,Bachelor,No,2.61,No,3.78,35,70000
2020,Female,22,2020,BCSE,7,No,Yes,6,2,Online,Yes,Yes,4,Advance,30,Yes,No,Yes,Cyber security,1,UI/UX,Relationship,No,Family,No,1.35,No,2.65,105,70000
2020,Male,20,2020,BCSE,10,No,Yes,1,3,Offline,Yes,Yes,2,Advance,87,Yes,No,No,Networking,1,Hardware,Relationship,No,Bachelor,No,2.44,No,3.56,135,70000
2022,Female,20,2021,BCSE,6,No,Yes,4,3,Offline,Yes,Yes,2,Advance,100,No,No,Yes,Web development,1,Software,Relationship,Yes,Bachelor,Yes,1.56,No,2.64,78,70000
2022,Female,20,2021,BCSE,5,No,Yes,3,3,Offline,Yes,Yes,2,Advance,100,No,No,Yes,Networking,1,Hardware,Relationship,No,Bachelor,No,1.76,No,2.84,58,70000
2022,Female,20,2020,BCSE,4,No,Yes,5,4,Offline,Yes,Yes,6,Intermediate,70,No,No,Yes,Web development,2,Software,Relationship,Yes,Family,No,1.90,No,3.13,89,71000
2021,Male,21,2020,BCSE,6,No,Yes,4,2,Offline,Yes,Yes,6,Intermediate,100,No,No,Yes,Programming,3,UI/UX,Single,No,Family,No,1.99,No,3.05,79,71000
2022,Female,21,2021,BCSE,7,No,Yes,1,2,Offline,Yes,Yes,2,Intermediate,56,Yes,No,No,Artificial Intelligence,2,Data Science,Relationship,No,Family,No,2.43,No,3.55,107,71000
2019,Female,23,2019,BCSE,10,No,Yes,5,1,Offline,Yes,Yes,2,Basic,91,No,No,No,Programming,2,Software,Single,No,Bachelor,Yes,1.67,No,2.74,137,74000
2020,Female,20,2020,BCSE,11,Yes,Yes,4,1,Offline,Yes,Yes,2,Intermediate,100,Yes,No,No,Networking,1,Hardware,Married,No,Family,No,2.78,No,3.83,143,74000
2020,Male,22,2019,BCSE,9,Yes,Yes,3,4,Offline,Yes,Yes,6,Advance,100,No,No,No,Programming,3,UI/UX,Single,No,Bachelor,Yes,1.81,No,2.95,137,75000
2020,Male,20,2020,BCSE,11,Yes,Yes,7,4,Offline,Yes,Yes,2,Advance,100,No,No,No,Cyber security,3,Data Science,Single,Yes,Family,No,2.91,No,3.97,139,75000
2023,Male,19,2022,BCSE,2,No,Yes,3,1,Online,Yes,Yes,5,Basic,100,No,No,No,Cyber security,1,UI/UX,Single,No,Bachelor,No,2.65,No,3.57,27,75000
2019,Male,24,2018,BCSE,11,No,Yes,4,2,Online,Yes,Yes,6,Intermediate,77,No,No,Yes,Cyber security,2,Data Science,Single,No,Family,Yes,2.23,No,3.65,145,76000
2020,Female,21,2019,BCSE,7,No,Yes,3,1,Online,Yes,Yes,6,Basic,86,No,No,No,Web development,3,Software,Single,No,Family,Yes,2.13,No,3.28,98,77000
2019,Male,23,2019,BCSE,11,Yes,Yes,5,3,Offline,Yes,Yes,5,Intermediate,100,No,No,Yes,Machine Learning,2,Software,Single,Yes,Family,No,2.66,No,3.85,145,77000
2020,Female,20,2020,BCSE,11,No,Yes,3,3,Online,Yes,No,3,Intermediate,100,No,No,Yes,Web development,4,Software,Single,Yes,Family,No,2.87,No,3.90,143,77000
2022,Female,20,2021,BCSE,7,No,Yes,2,2,Online,Yes,Yes,3,Intermediate,67,No,No,Yes,Networking,3,Hardware,Relationship,Yes,Bachelor,Yes,2.65,No,3.75,95,77000
2021,Female,22,2021,BCSE,10,No,Yes,2,3,Online,Yes,No,1,Intermediate,100,No,No,No,Web development,2,Software,Relationship,Yes,Family,No,1.38,No,2.51,134,77000
2019,Male,25,2018,BCSE,11,Yes,Yes,5,3,Online,Yes,No,12,Intermediate,100,No,No,Yes,Machine Learning,2,UI/UX,Married,No,Family,No,2.19,No,3.45,103,78000
2020,Female,20,2019,BCSE,8,No,Yes,3,1,Offline,Yes,No,6,Intermediate,80,No,No,No,Web development,3,Data Science,Single,No,Family,No,2.11,No,3.46,101,78000
2020,Female,25,2019,BCSE,11,No,Yes,1,2,Offline,Yes,Yes,2,Basic,67,Yes,No,No,Machine Learning,4,Data Science,Married,Yes,Family,No,1.78,No,2.80,143,78000
2021,Female,19,2021,BCSE,7,No,Yes,3,2,Offline,Yes,Yes,5,Intermediate,100,No,No,No,Artificial Intelligence,2,Hardware,Single,No,Bachelor,No,2.45,No,3.76,100,78000
2021,Male,20,2020,BCSE,10,No,Yes,2,3,Offline,Yes,Yes,2,Intermediate,100,Yes,No,No,Networking,4,Hardware,Single,Yes,Family,No,2.67,No,3.70,132,79000
2021,Male,21,2021,BCSE,9,Yes,Yes,3,3,Online,Yes,Yes,2,Basic,100,Yes,No,Yes,Programming,2,Data Science,Relationship,Yes,Family,No,2.61,No,3.77,123,79000
2020,Female,25,2018,BCSE,12,Yes,Yes,6,2,Online,Yes,Yes,6,Intermediate,80,No,No,Yes,Web development,3,Software,Married,No,Family,No,1.61,No,2.81,133,80000
2020,Male,23,2019,BCSE,9,No,Yes,1,1,Offline,Yes,Yes,5,Basic,100,No,No,Yes,Networking,1,Hardware,Married,No,Bachelor,No,2.89,No,3.89,102,80000
2021,Female,20,2020,BCSE,9,No,Yes,2,2,Offline,Yes,Yes,3,Basic,100,Yes,No,No,Cyber security,4,Data Science,Married,Yes,Family,No,1.68,No,2.71,101,80000
2020,Male,20,2020,BCSE,11,No,Yes,1,1,Offline,Yes,Yes,3,Advance,100,No,No,Yes,Cyber security,2,Data Science,Relationship,Yes,Bachelor,No,1.63,No,2.70,143,80000
2021,Male,20,2021,BCSE,7,No,Yes,2,1,Offline,Yes,Yes,2,Advance,95,No,No,Yes,Machine Learning,3,Software,Relationship,No,Family,No,1.56,No,2.64,97,80000
2020,Male,20,2020,BCSE,11,No,Yes,4,1,Offline,Yes,Yes,2,Intermediate,100,Yes,No,Yes,Artificial Intelligence,4,Data Science,Relationship,Yes,Bachelor,No,2.75,No,3.80,143,81000
2020,Male,22,2018,BCSE,7,Yes,Yes,6,3,Offline,Yes,No,3,Advance,100,No,No,No,Web development,3,Software,Single,No,Family,No,2.56,No,3.95,115,85000
